Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Pass,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium
21,81,86,1,0,1.0,0.0,0.0,0.0,0.0,1.0
20,100,64,0,0,0.0,0.0,1.0,0.0,0.0,1.0
9,79,90,1,0,0.0,0.0,1.0,0.0,1.0,0.0
19,67,55,0,0,0.0,0.0,1.0,0.0,1.0,0.0
26,88,79,1,1,0.0,0.0,1.0,1.0,0.0,0.0
12,100,68,2,0,0.0,0.0,1.0,0.0,0.0,1.0
24,71,81,0,0,0.0,0.0,1.0,0.0,0.0,1.0
20,98,95,1,1,1.0,0.0,0.0,0.0,1.0,0.0
34,62,89,3,0,1.0,0.0,0.0,0.0,1.0,0.0
26,69,83,4,0,0.0,0.0,1.0,0.0,0.0,1.0
15,89,74,2,0,0.0,0.0,1.0,1.0,0.0,0.0
35,63,90,0,1,1.0,0.0,0.0,1.0,0.0,0.0
21,70,61,1,0,0.0,1.0,0.0,0.0,0.0,1.0
21,66,70,1,0,0.0,0.0,1.0,0.0,0.0,1.0
15,95,99,0,0,0.0,1.0,0.0,0.0,0.0,1.0
22,73,79,4,0,0.0,1.0,0.0,0.0,0.0,1.0
22,97,59,1,1,0.0,0.0,1.0,1.0,0.0,0.0
14,76,74,0,0,1.0,0.0,0.0,0.0,0.0,1.0
31,77,84,2,1,1.0,0.0,0.0,0.0,0.0,1.0
25,95,57,4,0,0.0,0.0,1.0,0.0,1.0,0.0
22,93,52,1,0,0.0,0.0,1.0,0.0,0.0,1.0
19,67,92,2,0,1.0,0.0,0.0,0.0,0.0,1.0
23,78,66,1,0,0.0,0.0,1.0,0.0,0.0,1.0
9,76,79,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,67,52,0,0,1.0,0.0,0.0,0.0,0.0,1.0
19,64,56,2,0,0.0,0.0,1.0,0.0,0.0,1.0
17,93,87,2,0,0.0,0.0,1.0,0.0,0.0,1.0
15,66,63,3,0,0.0,0.0,1.0,0.0,0.0,1.0
16,88,75,2,0,0.0,1.0,0.0,1.0,0.0,0.0
23,69,62,1,0,0.0,0.0,1.0,1.0,0.0,0.0
15,79,66,2,0,0.0,0.0,1.0,1.0,0.0,0.0
17,77,69,3,0,0.0,0.0,1.0,0.0,0.0,1.0
18,70,86,1,0,0.0,0.0,1.0,0.0,0.0,1.0
17,76,95,1,0,0.0,0.0,1.0,1.0,0.0,0.0
16,68,77,1,0,0.0,0.0,1.0,1.0,0.0,0.0
29,96,94,2,1,0.0,0.0,1.0,1.0,0.0,0.0
23,94,75,3,0,0.0,1.0,0.0,0.0,1.0,0.0
23,84,61,2,1,0.0,0.0,1.0,1.0,0.0,0.0
27,85,63,1,0,0.0,1.0,0.0,1.0,0.0,0.0
8,94,89,0,0,1.0,0.0,0.0,0.0,1.0,0.0
18,76,95,2,0,0.0,0.0,1.0,0.0,1.0,0.0
18,94,71,2,0,0.0,0.0,1.0,0.0,0.0,1.0
7,89,53,3,0,1.0,0.0,0.0,0.0,1.0,0.0
23,93,69,0,0,1.0,0.0,0.0,0.0,1.0,0.0
15,98,61,4,1,0.0,0.0,1.0,1.0,0.0,0.0
21,98,57,2,0,0.0,0.0,1.0,0.0,1.0,0.0
17,67,54,0,0,0.0,0.0,1.0,1.0,0.0,0.0
2,67,73,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,71,94,1,0,0.0,0.0,1.0,1.0,0.0,0.0
15,69,89,1,0,0.0,0.0,1.0,0.0,0.0,1.0
12,82,65,3,0,1.0,0.0,0.0,0.0,1.0,0.0
17,82,51,1,0,1.0,0.0,0.0,0.0,0.0,1.0
11,95,81,2,0,0.0,0.0,1.0,0.0,0.0,1.0
10,95,74,2,0,1.0,0.0,0.0,0.0,1.0,0.0
21,99,67,1,1,1.0,0.0,0.0,0.0,1.0,0.0
25,85,76,2,1,0.0,0.0,1.0,0.0,0.0,1.0
18,74,75,1,0,1.0,0.0,0.0,0.0,0.0,1.0
17,84,89,2,0,0.0,1.0,0.0,1.0,0.0,0.0
14,74,63,2,0,1.0,0.0,0.0,0.0,0.0,1.0
20,74,85,2,0,1.0,0.0,0.0,0.0,0.0,1.0
17,85,69,1,0,0.0,0.0,1.0,0.0,1.0,0.0
16,70,79,0,0,0.0,1.0,0.0,0.0,0.0,1.0
14,90,86,4,1,1.0,0.0,0.0,1.0,0.0,0.0
29,91,80,0,1,0.0,0.0,1.0,0.0,0.0,1.0
12,89,91,1,0,0.0,0.0,1.0,1.0,0.0,0.0
20,92,53,2,0,0.0,0.0,1.0,0.0,1.0,0.0
18,91,76,1,0,0.0,1.0,0.0,0.0,0.0,1.0
17,85,69,4,1,1.0,0.0,0.0,1.0,0.0,0.0
19,85,78,2,0,1.0,0.0,0.0,1.0,0.0,0.0
24,90,58,2,1,0.0,0.0,1.0,0.0,0.0,1.0
17,80,59,0,0,1.0,0.0,0.0,0.0,1.0,0.0
27,89,62,0,0,0.0,0.0,1.0,0.0,0.0,1.0
13,68,95,2,0,0.0,0.0,1.0,0.0,0.0,1.0
23,97,94,2,1,1.0,0.0,0.0,0.0,1.0,0.0
20,77,55,1,0,1.0,0.0,0.0,1.0,0.0,0.0
18,67,68,0,0,1.0,0.0,0.0,1.0,0.0,0.0
16,70,95,1,0,1.0,0.0,0.0,1.0,0.0,0.0
27,78,61,1,0,1.0,0.0,0.0,0.0,0.0,1.0
8,84,80,1,0,1.0,0.0,0.0,1.0,0.0,0.0
9,81,73,1,0,1.0,0.0,0.0,0.0,0.0,1.0
32,83,92,1,1,0.0,0.0,1.0,0.0,0.0,1.0
11,61,90,0,0,0.0,1.0,0.0,0.0,0.0,1.0
24,89,94,2,0,0.0,0.0,1.0,0.0,1.0,0.0
26,63,63,1,0,0.0,0.0,1.0,1.0,0.0,0.0
19,64,81,0,0,0.0,1.0,0.0,0.0,0.0,1.0
21,95,69,0,0,0.0,1.0,0.0,1.0,0.0,0.0
20,73,99,1,0,0.0,0.0,1.0,0.0,0.0,1.0
14,99,89,0,0,0.0,0.0,1.0,0.0,0.0,1.0
30,76,86,1,0,0.0,0.0,1.0,0.0,0.0,1.0
8,73,65,1,0,0.0,1.0,0.0,0.0,0.0,1.0
20,88,56,1,0,0.0,0.0,1.0,0.0,0.0,1.0
10,77,64,1,0,0.0,1.0,0.0,1.0,0.0,0.0
31,96,65,0,1,1.0,0.0,0.0,1.0,0.0,0.0
21,67,95,1,0,0.0,0.0,1.0,0.0,0.0,1.0
26,93,94,6,1,1.0,0.0,0.0,0.0,1.0,0.0
21,83,95,4,1,0.0,0.0,1.0,0.0,0.0,1.0
21,87,78,1,0,0.0,1.0,0.0,1.0,0.0,0.0
26,91,79,1,1,1.0,0.0,0.0,0.0,0.0,1.0
24,84,65,3,0,1.0,0.0,0.0,0.0,1.0,0.0
17,96,97,0,0,0.0,0.0,1.0,0.0,1.0,0.0
26,100,79,1,1,1.0,0.0,0.0,0.0,0.0,1.0
27,62,79,0,0,0.0,1.0,0.0,0.0,1.0,0.0
20,70,69,2,0,0.0,1.0,0.0,0.0,0.0,1.0
24,96,93,2,1,0.0,1.0,0.0,1.0,0.0,0.0
14,80,88,1,0,0.0,0.0,1.0,0.0,0.0,1.0
15,98,72,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,76,79,1,0,1.0,0.0,0.0,1.0,0.0,0.0
22,84,92,0,0,0.0,0.0,1.0,0.0,0.0,1.0
23,80,74,4,0,0.0,0.0,1.0,1.0,0.0,0.0
17,64,68,5,0,0.0,1.0,0.0,0.0,0.0,1.0
24,94,75,1,0,0.0,1.0,0.0,0.0,0.0,1.0
16,83,56,3,0,1.0,0.0,0.0,1.0,0.0,0.0
21,90,95,2,1,0.0,1.0,0.0,0.0,0.0,1.0
27,60,53,3,0,1.0,0.0,0.0,1.0,0.0,0.0
22,86,67,0,0,0.0,1.0,0.0,0.0,0.0,1.0
24,88,74,0,1,0.0,0.0,1.0,1.0,0.0,0.0
21,66,63,0,0,0.0,0.0,1.0,0.0,0.0,1.0
10,98,66,1,0,0.0,0.0,1.0,0.0,1.0,0.0
24,77,87,2,0,0.0,0.0,1.0,0.0,0.0,1.0
18,78,61,1,0,1.0,0.0,0.0,1.0,0.0,0.0
27,84,68,3,1,1.0,0.0,0.0,1.0,0.0,0.0
31,83,70,3,1,0.0,1.0,0.0,1.0,0.0,0.0
17,67,82,0,0,1.0,0.0,0.0,0.0,0.0,1.0
32,83,74,3,1,0.0,0.0,1.0,0.0,0.0,1.0
24,77,99,1,1,1.0,0.0,0.0,1.0,0.0,0.0
19,86,78,2,0,1.0,0.0,0.0,0.0,0.0,1.0
25,81,59,3,0,0.0,1.0,0.0,0.0,0.0,1.0
21,79,87,1,0,0.0,0.0,1.0,1.0,0.0,0.0
16,95,83,2,0,0.0,0.0,1.0,0.0,1.0,0.0
18,61,56,3,0,0.0,0.0,1.0,0.0,0.0,1.0
17,75,69,1,0,1.0,0.0,0.0,0.0,1.0,0.0
17,77,53,2,1,0.0,1.0,0.0,1.0,0.0,0.0
15,98,71,1,0,0.0,1.0,0.0,0.0,0.0,1.0
24,68,91,1,0,0.0,0.0,1.0,0.0,0.0,1.0
20,90,85,3,0,0.0,1.0,0.0,0.0,0.0,1.0
26,60,54,1,0,0.0,1.0,0.0,1.0,0.0,0.0
27,96,71,2,1,0.0,0.0,1.0,0.0,0.0,1.0
31,68,59,3,0,0.0,0.0,1.0,0.0,0.0,1.0
37,69,87,1,0,0.0,0.0,1.0,1.0,0.0,0.0
18,69,85,2,0,0.0,0.0,1.0,1.0,0.0,0.0
17,100,53,1,1,0.0,0.0,1.0,1.0,0.0,0.0
16,86,94,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,76,83,1,0,1.0,0.0,0.0,1.0,0.0,0.0
9,89,68,1,0,0.0,0.0,1.0,0.0,1.0,0.0
10,64,64,0,0,0.0,0.0,1.0,1.0,0.0,0.0
12,82,96,0,0,1.0,0.0,0.0,0.0,0.0,1.0
26,64,64,2,0,0.0,0.0,1.0,0.0,0.0,1.0
22,69,86,0,0,1.0,0.0,0.0,0.0,0.0,1.0
21,96,78,2,1,0.0,0.0,1.0,1.0,0.0,0.0
26,80,86,0,0,1.0,0.0,0.0,0.0,0.0,1.0
24,62,91,2,0,0.0,1.0,0.0,1.0,0.0,0.0
14,74,76,1,0,0.0,0.0,1.0,0.0,0.0,1.0
24,60,83,2,0,0.0,0.0,1.0,1.0,0.0,0.0
23,72,84,0,0,0.0,1.0,0.0,0.0,0.0,1.0
23,98,71,0,1,0.0,0.0,1.0,0.0,0.0,1.0
24,67,90,0,0,1.0,0.0,0.0,0.0,1.0,0.0
20,68,85,1,0,1.0,0.0,0.0,0.0,0.0,1.0
18,82,67,1,0,0.0,0.0,1.0,0.0,0.0,1.0
17,78,70,2,0,0.0,0.0,1.0,1.0,0.0,0.0
22,72,65,0,0,0.0,0.0,1.0,0.0,1.0,0.0
10,77,93,3,0,0.0,1.0,0.0,1.0,0.0,0.0
33,66,77,2,0,0.0,0.0,1.0,0.0,0.0,1.0
27,99,57,3,1,1.0,0.0,0.0,0.0,0.0,1.0
26,98,81,1,1,0.0,0.0,1.0,0.0,0.0,1.0
27,82,62,1,0,0.0,0.0,1.0,1.0,0.0,0.0
21,81,94,3,1,1.0,0.0,0.0,0.0,0.0,1.0
12,65,66,0,0,1.0,0.0,0.0,1.0,0.0,0.0
34,97,60,2,1,0.0,0.0,1.0,0.0,0.0,1.0
21,77,96,2,0,0.0,0.0,1.0,0.0,1.0,0.0
23,85,51,0,0,1.0,0.0,0.0,0.0,0.0,1.0
21,69,63,0,0,1.0,0.0,0.0,0.0,1.0,0.0
20,61,78,0,0,0.0,1.0,0.0,1.0,0.0,0.0
16,61,51,1,0,0.0,1.0,0.0,0.0,0.0,1.0
23,63,84,0,0,0.0,1.0,0.0,0.0,0.0,1.0
17,99,59,0,0,0.0,0.0,1.0,1.0,0.0,0.0
18,66,93,1,0,0.0,1.0,0.0,0.0,0.0,1.0
15,89,55,1,0,0.0,0.0,1.0,0.0,0.0,1.0
21,82,60,3,1,0.0,0.0,1.0,0.0,0.0,1.0
21,95,70,3,1,0.0,1.0,0.0,0.0,0.0,1.0
20,78,73,1,0,0.0,0.0,1.0,0.0,0.0,1.0
20,97,56,1,0,0.0,0.0,1.0,0.0,0.0,1.0
21,79,99,2,0,0.0,0.0,1.0,0.0,0.0,1.0
29,69,96,1,1,0.0,0.0,1.0,1.0,0.0,0.0
23,76,85,2,0,0.0,0.0,1.0,1.0,0.0,0.0
18,64,83,2,0,0.0,0.0,1.0,0.0,0.0,1.0
12,67,57,0,0,1.0,0.0,0.0,0.0,0.0,1.0
14,76,77,2,0,1.0,0.0,0.0,0.0,1.0,0.0
14,88,77,2,0,1.0,0.0,0.0,1.0,0.0,0.0
25,87,86,4,1,1.0,0.0,0.0,0.0,0.0,1.0
25,70,94,1,0,0.0,1.0,0.0,0.0,0.0,1.0
18,80,65,2,0,0.0,0.0,1.0,0.0,1.0,0.0
26,73,96,0,0,0.0,0.0,1.0,0.0,0.0,1.0
25,65,64,1,0,0.0,1.0,0.0,0.0,0.0,1.0
22,83,70,2,0,0.0,1.0,0.0,0.0,0.0,1.0
12,64,51,2,0,0.0,0.0,1.0,0.0,0.0,1.0
20,66,72,1,0,1.0,0.0,0.0,0.0,1.0,0.0
28,63,88,2,0,0.0,0.0,1.0,0.0,0.0,1.0
22,60,99,1,0,0.0,1.0,0.0,0.0,0.0,1.0
10,91,51,0,0,1.0,0.0,0.0,1.0,0.0,0.0
18,70,79,1,0,1.0,0.0,0.0,0.0,1.0,0.0
30,91,78,3,1,0.0,0.0,1.0,0.0,0.0,1.0
30,87,66,1,1,1.0,0.0,0.0,1.0,0.0,0.0
20,66,91,0,0,0.0,0.0,1.0,1.0,0.0,0.0
20,67,96,1,0,1.0,0.0,0.0,0.0,0.0,1.0
22,79,75,1,0,0.0,1.0,0.0,0.0,0.0,1.0
19,77,77,1,0,1.0,0.0,0.0,0.0,0.0,1.0
8,67,92,0,0,0.0,0.0,1.0,0.0,0.0,1.0
19,65,69,4,0,1.0,0.0,0.0,0.0,1.0,0.0
14,87,74,0,0,0.0,0.0,1.0,0.0,1.0,0.0
11,61,55,5,0,1.0,0.0,0.0,0.0,1.0,0.0
26,62,72,1,0,1.0,0.0,0.0,0.0,1.0,0.0
23,91,53,3,1,1.0,0.0,0.0,0.0,0.0,1.0
12,68,68,2,0,1.0,0.0,0.0,0.0,0.0,1.0
17,81,68,1,0,1.0,0.0,0.0,0.0,1.0,0.0
13,79,58,2,0,0.0,1.0,0.0,0.0,1.0,0.0
23,62,91,3,0,0.0,0.0,1.0,0.0,0.0,1.0
23,78,89,1,0,0.0,0.0,1.0,1.0,0.0,0.0
30,67,52,1,0,0.0,0.0,1.0,1.0,0.0,0.0
23,77,79,0,0,0.0,0.0,1.0,0.0,0.0,1.0
12,80,59,1,0,0.0,0.0,1.0,0.0,0.0,1.0
20,90,56,0,0,1.0,0.0,0.0,0.0,0.0,1.0
29,86,61,0,0,0.0,0.0,1.0,0.0,0.0,1.0
18,76,56,1,0,0.0,0.0,1.0,1.0,0.0,0.0
16,93,52,2,0,1.0,0.0,0.0,0.0,0.0,1.0
9,95,97,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,86,69,2,0,1.0,0.0,0.0,0.0,1.0,0.0
16,60,66,1,0,0.0,1.0,0.0,0.0,0.0,1.0
21,90,55,2,0,0.0,0.0,1.0,0.0,1.0,0.0
20,65,58,3,0,1.0,0.0,0.0,0.0,0.0,1.0
21,85,51,2,0,0.0,0.0,1.0,0.0,0.0,1.0
26,81,87,2,1,0.0,0.0,1.0,1.0,0.0,0.0
24,92,86,3,1,0.0,0.0,1.0,0.0,0.0,1.0
28,94,80,3,1,0.0,0.0,1.0,1.0,0.0,0.0
23,80,79,1,0,1.0,0.0,0.0,0.0,0.0,1.0
15,89,71,1,0,0.0,0.0,1.0,0.0,0.0,1.0
24,74,65,3,0,0.0,0.0,1.0,0.0,0.0,1.0
16,78,78,5,0,0.0,0.0,1.0,0.0,0.0,1.0
20,86,96,1,0,0.0,1.0,0.0,1.0,0.0,0.0
19,76,78,1,0,1.0,0.0,0.0,0.0,1.0,0.0
23,98,76,3,1,0.0,0.0,1.0,1.0,0.0,0.0
15,95,58,2,0,1.0,0.0,0.0,0.0,0.0,1.0
13,82,60,1,0,0.0,0.0,1.0,1.0,0.0,0.0
14,68,87,2,0,1.0,0.0,0.0,0.0,1.0,0.0
19,61,62,1,0,0.0,0.0,1.0,1.0,0.0,0.0
32,98,89,2,1,0.0,1.0,0.0,1.0,0.0,0.0
22,89,76,2,1,1.0,0.0,0.0,0.0,0.0,1.0
34,61,63,2,0,0.0,0.0,1.0,0.0,1.0,0.0
17,76,70,2,0,0.0,0.0,1.0,1.0,0.0,0.0
18,62,89,0,0,0.0,0.0,1.0,1.0,0.0,0.0
20,98,90,2,1,0.0,0.0,1.0,1.0,0.0,0.0
17,81,80,1,0,0.0,0.0,1.0,1.0,0.0,0.0
29,92,91,1,1,1.0,0.0,0.0,0.0,0.0,1.0
7,63,90,0,1,1.0,0.0,0.0,1.0,0.0,0.0
28,73,93,2,0,0.0,1.0,0.0,0.0,1.0,0.0
26,64,62,1,0,0.0,1.0,0.0,1.0,0.0,0.0
20,79,83,2,0,1.0,0.0,0.0,0.0,0.0,1.0
23,90,66,2,1,1.0,0.0,0.0,0.0,0.0,1.0
22,75,56,3,0,0.0,0.0,1.0,0.0,0.0,1.0
22,97,79,2,1,0.0,0.0,1.0,0.0,0.0,1.0
12,64,74,0,0,1.0,0.0,0.0,0.0,1.0,0.0
13,69,70,1,0,0.0,0.0,1.0,0.0,1.0,0.0
28,66,67,1,0,0.0,0.0,1.0,1.0,0.0,0.0
20,76,95,4,0,0.0,1.0,0.0,0.0,0.0,1.0
5,97,87,2,0,0.0,0.0,1.0,0.0,1.0,0.0
19,67,93,0,0,0.0,1.0,0.0,0.0,0.0,1.0
19,72,52,1,0,1.0,0.0,0.0,0.0,0.0,1.0
30,96,74,0,0,0.0,0.0,1.0,0.0,1.0,0.0
26,90,91,1,1,1.0,0.0,0.0,1.0,0.0,0.0
20,93,69,2,0,0.0,1.0,0.0,0.0,1.0,0.0
22,80,67,2,0,0.0,1.0,0.0,0.0,0.0,1.0
18,96,67,1,1,0.0,0.0,1.0,1.0,0.0,0.0
19,88,94,1,1,0.0,0.0,1.0,1.0,0.0,0.0
24,85,89,1,1,1.0,0.0,0.0,0.0,1.0,0.0
12,82,77,0,0,1.0,0.0,0.0,0.0,0.0,1.0
24,89,53,1,0,0.0,0.0,1.0,0.0,1.0,0.0
14,80,61,0,0,1.0,0.0,0.0,0.0,1.0,0.0
30,69,66,0,0,0.0,0.0,1.0,0.0,0.0,1.0
14,83,88,0,0,0.0,0.0,1.0,1.0,0.0,0.0
27,68,56,0,0,0.0,1.0,0.0,1.0,0.0,0.0
20,95,89,3,0,0.0,1.0,0.0,0.0,0.0,1.0
29,90,76,0,1,0.0,0.0,1.0,1.0,0.0,0.0
7,69,82,1,0,0.0,1.0,0.0,0.0,0.0,1.0
24,82,56,1,0,0.0,1.0,0.0,0.0,0.0,1.0
22,86,57,2,0,0.0,0.0,1.0,0.0,0.0,1.0
16,91,72,0,1,1.0,0.0,0.0,0.0,0.0,1.0
16,66,63,2,0,0.0,0.0,1.0,0.0,1.0,0.0
23,74,76,1,0,0.0,0.0,1.0,0.0,0.0,1.0
13,98,89,1,1,1.0,0.0,0.0,0.0,0.0,1.0
24,92,57,3,1,1.0,0.0,0.0,0.0,1.0,0.0
26,63,81,0,0,1.0,0.0,0.0,1.0,0.0,0.0
8,82,59,1,0,1.0,0.0,0.0,0.0,1.0,0.0
18,98,80,3,1,1.0,0.0,0.0,1.0,0.0,0.0
27,66,95,1,0,0.0,0.0,1.0,0.0,0.0,1.0
16,86,78,1,0,1.0,0.0,0.0,0.0,0.0,1.0
23,80,72,0,0,0.0,1.0,0.0,0.0,0.0,1.0
28,68,99,1,0,0.0,1.0,0.0,1.0,0.0,0.0
18,90,69,1,1,0.0,0.0,1.0,1.0,0.0,0.0
27,60,68,1,0,0.0,0.0,1.0,1.0,0.0,0.0
10,93,90,0,0,0.0,1.0,0.0,0.0,0.0,1.0
14,92,61,0,0,1.0,0.0,0.0,0.0,0.0,1.0
25,99,88,3,1,1.0,0.0,0.0,0.0,0.0,1.0
13,94,70,1,0,1.0,0.0,0.0,1.0,0.0,0.0
21,91,100,0,1,1.0,0.0,0.0,0.0,0.0,1.0
9,82,86,2,0,1.0,0.0,0.0,0.0,1.0,0.0
16,64,88,1,0,1.0,0.0,0.0,0.0,1.0,0.0
16,94,79,2,1,0.0,0.0,1.0,1.0,0.0,0.0
13,98,56,1,0,1.0,0.0,0.0,0.0,1.0,0.0
21,92,85,1,0,1.0,0.0,0.0,0.0,0.0,1.0
14,85,54,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,93,96,2,1,0.0,0.0,1.0,1.0,0.0,0.0
22,61,88,1,0,1.0,0.0,0.0,0.0,0.0,1.0
19,70,89,1,0,0.0,0.0,1.0,0.0,0.0,1.0
17,79,75,1,0,0.0,0.0,1.0,0.0,1.0,0.0
20,75,78,0,0,0.0,0.0,1.0,0.0,0.0,1.0
32,94,53,1,1,0.0,0.0,1.0,1.0,0.0,0.0
16,82,59,1,0,0.0,0.0,1.0,0.0,0.0,1.0
19,71,81,2,0,1.0,0.0,0.0,0.0,0.0,1.0
18,97,79,2,1,0.0,1.0,0.0,1.0,0.0,0.0
17,88,94,5,1,0.0,0.0,1.0,0.0,0.0,1.0
33,74,64,0,0,0.0,0.0,1.0,0.0,1.0,0.0
21,74,77,0,0,0.0,0.0,1.0,1.0,0.0,0.0
9,67,54,3,0,0.0,0.0,1.0,1.0,0.0,0.0
18,95,54,0,0,0.0,1.0,0.0,1.0,0.0,0.0
24,61,54,1,0,0.0,0.0,1.0,0.0,0.0,1.0
13,71,98,0,0,0.0,0.0,1.0,0.0,0.0,1.0
25,83,88,1,0,0.0,1.0,0.0,0.0,0.0,1.0
14,61,71,2,0,0.0,1.0,0.0,0.0,0.0,1.0
21,78,91,1,0,0.0,1.0,0.0,1.0,0.0,0.0
23,62,87,1,0,0.0,0.0,1.0,0.0,1.0,0.0
26,86,95,0,0,0.0,0.0,1.0,0.0,1.0,0.0
20,89,51,3,1,0.0,0.0,1.0,0.0,0.0,1.0
21,62,94,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,100,95,2,1,1.0,0.0,0.0,0.0,0.0,1.0
11,90,59,1,0,0.0,1.0,0.0,0.0,1.0,0.0
12,83,86,1,0,0.0,1.0,0.0,0.0,0.0,1.0
18,84,92,0,0,1.0,0.0,0.0,1.0,0.0,0.0
24,63,92,4,0,0.0,0.0,1.0,0.0,0.0,1.0
15,84,67,1,0,0.0,0.0,1.0,0.0,1.0,0.0
17,97,89,1,1,1.0,0.0,0.0,0.0,1.0,0.0
13,84,98,0,0,1.0,0.0,0.0,0.0,0.0,1.0
23,72,84,1,0,0.0,1.0,0.0,1.0,0.0,0.0
12,65,86,1,0,0.0,0.0,1.0,0.0,1.0,0.0
15,79,62,1,0,1.0,0.0,0.0,0.0,0.0,1.0
25,80,53,1,0,1.0,0.0,0.0,0.0,1.0,0.0
24,89,87,3,1,0.0,0.0,1.0,0.0,0.0,1.0
17,98,75,1,0,0.0,1.0,0.0,1.0,0.0,0.0
11,79,81,1,0,0.0,0.0,1.0,0.0,0.0,1.0
16,96,77,1,1,0.0,0.0,1.0,0.0,0.0,1.0
29,94,95,2,1,0.0,1.0,0.0,0.0,0.0,1.0
22,72,88,2,0,0.0,1.0,0.0,1.0,0.0,0.0
29,73,76,2,0,0.0,0.0,1.0,0.0,0.0,1.0
18,100,88,2,1,0.0,0.0,1.0,0.0,0.0,1.0
22,84,56,0,0,0.0,0.0,1.0,0.0,0.0,1.0
21,72,60,0,0,1.0,0.0,0.0,0.0,0.0,1.0
19,66,74,1,0,0.0,0.0,1.0,0.0,0.0,1.0
21,91,74,2,0,1.0,0.0,0.0,0.0,0.0,1.0
24,95,90,3,1,0.0,0.0,1.0,0.0,1.0,0.0
26,61,87,3,0,0.0,0.0,1.0,0.0,1.0,0.0
14,77,55,2,0,0.0,0.0,1.0,0.0,0.0,1.0
22,74,79,3,0,1.0,0.0,0.0,0.0,1.0,0.0
7,98,54,0,0,0.0,0.0,1.0,0.0,0.0,1.0
14,84,51,4,0,1.0,0.0,0.0,0.0,0.0,1.0
11,92,84,2,0,1.0,0.0,0.0,1.0,0.0,0.0
26,80,66,2,1,0.0,0.0,1.0,0.0,1.0,0.0
12,96,84,3,1,1.0,0.0,0.0,1.0,0.0,0.0
28,79,94,2,1,0.0,0.0,1.0,1.0,0.0,0.0
31,70,63,1,0,1.0,0.0,0.0,0.0,1.0,0.0
7,74,69,1,0,1.0,0.0,0.0,0.0,0.0,1.0
28,82,82,1,1,0.0,0.0,1.0,1.0,0.0,0.0
17,80,92,0,0,0.0,0.0,1.0,0.0,0.0,1.0
21,89,90,4,1,0.0,1.0,0.0,0.0,0.0,1.0
12,75,98,2,0,0.0,0.0,1.0,1.0,0.0,0.0
15,85,61,0,0,0.0,0.0,1.0,0.0,0.0,1.0
28,96,98,5,1,0.0,0.0,1.0,0.0,0.0,1.0
14,62,64,2,0,0.0,0.0,1.0,0.0,0.0,1.0
11,83,55,0,0,0.0,0.0,1.0,0.0,1.0,0.0
26,86,65,2,1,0.0,0.0,1.0,0.0,1.0,0.0
19,82,82,2,0,0.0,0.0,1.0,0.0,0.0,1.0
29,78,96,5,1,0.0,1.0,0.0,0.0,0.0,1.0
22,97,98,0,1,1.0,0.0,0.0,0.0,0.0,1.0
15,87,91,1,0,1.0,0.0,0.0,0.0,0.0,1.0
11,87,92,1,0,0.0,0.0,1.0,0.0,0.0,1.0
20,88,85,2,0,0.0,1.0,0.0,0.0,0.0,1.0
7,91,94,3,0,1.0,0.0,0.0,0.0,0.0,1.0
23,62,92,0,0,1.0,0.0,0.0,0.0,0.0,1.0
21,78,91,0,0,0.0,0.0,1.0,0.0,1.0,0.0
17,88,75,2,0,0.0,0.0,1.0,0.0,0.0,1.0
24,92,69,2,1,0.0,0.0,1.0,0.0,0.0,1.0
24,89,61,1,1,0.0,0.0,1.0,1.0,0.0,0.0
23,64,59,3,0,0.0,0.0,1.0,0.0,1.0,0.0
15,96,70,4,1,0.0,0.0,1.0,0.0,1.0,0.0
19,89,52,2,0,1.0,0.0,0.0,0.0,0.0,1.0
19,78,59,2,0,0.0,1.0,0.0,1.0,0.0,0.0
27,89,99,0,1,0.0,0.0,1.0,0.0,0.0,1.0
8,61,78,0,0,0.0,0.0,1.0,0.0,1.0,0.0
12,72,56,3,0,0.0,1.0,0.0,1.0,0.0,0.0
21,76,78,0,0,0.0,0.0,1.0,0.0,1.0,0.0
23,91,58,0,0,1.0,0.0,0.0,0.0,1.0,0.0
15,61,98,1,0,0.0,0.0,1.0,0.0,0.0,1.0
8,97,70,0,0,1.0,0.0,0.0,0.0,0.0,1.0
25,74,67,1,1,1.0,0.0,0.0,1.0,0.0,0.0
22,93,96,1,1,1.0,0.0,0.0,0.0,0.0,1.0
34,91,95,1,1,0.0,1.0,0.0,0.0,0.0,1.0
22,62,60,0,0,0.0,1.0,0.0,0.0,0.0,1.0
28,77,85,0,0,1.0,0.0,0.0,0.0,0.0,1.0
26,80,81,0,1,0.0,0.0,1.0,1.0,0.0,0.0
27,78,76,1,1,0.0,0.0,1.0,0.0,0.0,1.0
25,88,52,1,1,1.0,0.0,0.0,0.0,0.0,1.0
